,Class,Location
3483,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P5_005.jpg
3200,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/R/P5_008.jpg
4101,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P4_005.jpg
215,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/N/P4_001.jpg
3113,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/A/P1_004.jpg
400,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/V/P5_008.jpg
3178,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Z/P3_006.jpg
1803,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/G/P5_007.jpg
746,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/E/P2_007.jpg
464,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P2_008.jpg
25,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Y/P2_007.jpg
2451,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Q/P4_004.jpg
457,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P3_007.jpg
1782,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/K/P3_002.jpg
2410,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/P/P4_006.jpg
1146,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/V/P2_006.jpg
1394,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P1_006.jpg
614,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/J/P4_002.jpg
3764,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/G/P5_004.jpg
2691,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/R/P4_005.jpg
2051,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P4_005.jpg
3484,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P5_004.jpg
2347,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Z/P2_005.jpg
299,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/R/P3_005.jpg
3098,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/A/P3_006.jpg
1907,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/E/P2_004.jpg
2373,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Y/P4_003.jpg
1596,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P1_004.jpg
1945,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/B/P2_007.jpg
3299,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P3_005.jpg
273,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/T/P1_007.jpg
2994,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P1_005.jpg
3290,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P4_006.jpg
111,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/X/P2_001.jpg
315,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/R/P1_005.jpg
3496,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P3_008.jpg
964,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/A/P5_004.jpg
2017,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/D/P3_007.jpg
3871,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/L/P3_003.jpg
1861,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P3_003.jpg
1804,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/G/P5_005.jpg
2213,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/W/P4_003.jpg
2057,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P3_007.jpg
1511,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P1_007.jpg
2960,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P5_008.jpg
2412,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/P/P4_004.jpg
2659,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/O/P3_005.jpg
1688,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/J/P4_008.jpg
1290,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P4_006.jpg
1500,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P3_002.jpg
3400,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/V/P5_008.jpg
2915,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/H/P1_005.jpg
1313,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P1_003_2.jpg
3237,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/R/P1_004.jpg
355,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/M/P1_005.jpg
892,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/D/P4_004.jpg
3151,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Y/P2_001.jpg
474,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P1_006.jpg
210,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/N/P4_003.jpg
151,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Z/P2_001.jpg
1371,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P4_005.jpg
3869,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/L/P3_005.jpg
3978,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P4_008.jpg
2616,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/N/P3_008.jpg
2940,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/E/P3_004.jpg
1363,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P5_005.jpg
3914,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/I/P2_008.jpg
1561,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P5_007.jpg
2780,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/K/P3_004.jpg
730,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/E/P4_007.jpg
3135,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Y/P4_001.jpg
4032,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/C/P3_002.jpg
1398,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P1_002.jpg
3565,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/P/P5_003.jpg
2328,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Z/P4_008.jpg
2676,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/O/P1_004.jpg
967,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/A/P5_001.jpg
1881,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/E/P5_007.jpg
1567,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P5_001.jpg
1346,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/W/P2_006.jpg
2942,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/E/P3_002.jpg
3010,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P4_006.jpg
3531,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/T/P4_005.jpg
2746,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/L/P2_006.jpg
483,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P5_005.jpg
2322,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Z/P5_006.jpg
2539,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/M/P3_004.jpg
252,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/T/P4_004.jpg
3190,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Z/P2_002.jpg
883,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/D/P5_005.jpg
1147,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/V/P2_005.jpg
3612,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P4_004.jpg
1193,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/R/P1_007.jpg
3254,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Q/P4_002.jpg
1897,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/E/P3_006.jpg
719,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/H/P1_001.jpg
1719,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/J/P1_001.jpg
2584,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/I/P2_007.jpg
4136,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/B/P5_002.jpg
2105,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/S/P2_007.jpg
1989,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/A/P2_003.jpg
1109,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P2_003.jpg
535,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/O/P4_001.jpg
3580,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/P/P3_004.jpg
2210,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/W/P4_006.jpg
2709,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/R/P2_003.jpg
121,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Z/P5_007.jpg
289,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/R/P4_007.jpg
321,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/M/P5_007.jpg
2685,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/R/P5_003.jpg
1308,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P2_004.jpg
3365,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/W/P5_003.jpg
3910,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/I/P3_004.jpg
581,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/G/P3_002.jpg
3517,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P1_002.jpg
3970,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P5_008.jpg
378,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Q/P3_006.jpg
3390,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/W/P2_002.jpg
3503,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P3_001.jpg
3319,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P1_001.jpg
3600,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P5_008.jpg
519,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P1_001.jpg
2806,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/B/P5_002.jpg
1448,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P4_008.jpg
2506,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/J/P2_006.jpg
877,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/C/P1_003.jpg
1868,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P2_004.jpg
2881,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/H/P5_007.jpg
1758,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/H/P1_001.jpg
1119,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P1_001.jpg
4105,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P4_001.jpg
1173,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/R/P4_003.jpg
3318,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P1_002.jpg
2622,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/N/P3_002.jpg
3700,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P3_004.jpg
1354,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/W/P1_006.jpg
1580,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P3_004.jpg
1744,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/H/P2_008.jpg
117,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/X/P1_003.jpg
334,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/M/P4_002.jpg
820,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/I/P3_005.jpg
3800,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/G/P2_002.jpg
1552,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/L/P1_008.jpg
12,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Y/P4_004.jpg
652,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/F/P4_004.jpg
745,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/E/P2_008.jpg
3228,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/R/P2_004.jpg
1855,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P4_001.jpg
2368,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Y/P4_008.jpg
561,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/G/P5_007.jpg
3245,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Q/P5_003.jpg
1167,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/R/P5_001.jpg
978,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/A/P3_006.jpg
167,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/P/P5_001.jpg
779,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/K/P3_006.jpg
3603,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P5_005.jpg
994,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/A/P1_006.jpg
3787,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/G/P3_003.jpg
2857,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/D/P3_007.jpg
3957,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/H/P2_005.jpg
447,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P5_001.jpg
741,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/E/P3_004.jpg
2640,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/O/P5_008.jpg
3057,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/C/P3_008.jpg
3159,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Y/P1_001.jpg
383,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Q/P3_001.jpg
1493,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P4_003.jpg
3520,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/T/P5_008.jpg
644,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/F/P5_004.jpg
3698,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P3_006.jpg
920,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/L/P5_007.jpg
1461,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P3_003.jpg
2089,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/S/P4_007.jpg
1971,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/A/P4_005.jpg
2788,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/K/P2_004.jpg
781,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/K/P3_004.jpg
1389,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P2_002.jpg
410,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/V/P4_006.jpg
760,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/K/P5_008.jpg
636,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/J/P1_003.jpg
381,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Q/P3_003.jpg
3799,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/G/P2_003.jpg
3108,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/A/P2_004.jpg
456,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P3_008.jpg
3415,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/V/P4_001.jpg
2521,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/M/P5_007.jpg
2268,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/V/P3_001.jpg
2665,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/O/P2_007.jpg
223,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/N/P3_001.jpg
3879,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/L/P2_003.jpg
4151,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/B/P3_003.jpg
3429,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/V/P2_003.jpg
3206,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/R/P5_002.jpg
246,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/T/P5_002.jpg
2228,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/W/P2_004.jpg
2982,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P3_002.jpg
125,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Z/P5_003.jpg
1202,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P5_005.jpg
2120,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/U/P5_008.jpg
488,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P4_009.jpg
598,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/G/P1_001.jpg
2219,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/W/P3_005.jpg
985,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/A/P2_007.jpg
2939,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/E/P3_005.jpg
2927,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/E/P5_001.jpg
3317,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P1_003.jpg
3684,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P5_004.jpg
4121,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P1_008.jpg
1848,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P4_008.jpg
3696,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P3_008.jpg
460,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P3_004.jpg
2856,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/D/P3_008.jpg
1546,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/L/P2_006.jpg
3079,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/C/P1_001.jpg
3354,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P1_005.jpg
1631,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P1_008.jpg
1479,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P1_001.jpg
3244,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Q/P5_004.jpg
2132,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/U/P4_004.jpg
2784,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/K/P2_008.jpg
2744,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/L/P2_008.jpg
1577,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P3_007.jpg
128,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Z/P4_008.jpg
3687,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P5_001.jpg
879,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/C/P1_001.jpg
1468,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P2_004.jpg
3691,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P4_005.jpg
3380,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/W/P3_004.jpg
1495,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P3_008.jpg
3420,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/V/P3_004.jpg
2558,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/M/P1_002.jpg
1599,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P1_001.jpg
728,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/E/P4_009.jpg
687,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/H/P5_002.jpg
3571,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/P/P4_005.jpg
2925,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/E/P5_003.jpg
2729,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/L/P4_007.jpg
231,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/N/P2_001.jpg
1417,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Y/P3_007.jpg
3584,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/P/P2_008.jpg
1315,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P1_005_2.jpg
608,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/J/P4_008.jpg
3027,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P2_005.jpg
1662,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P3_002.jpg
3130,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Y/P4_006.jpg
3979,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P4_007.jpg
1065,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P2_007.jpg
4073,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/A/P3_003.jpg
2436,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/P/P1_004.jpg
1182,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/R/P3_002.jpg
2913,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/H/P1_007.jpg
3519,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P1_001.jpg
1086,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P5_002.jpg
1395,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P1_005.jpg
1514,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P1_004.jpg
674,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/F/P1_006.jpg
2362,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Y/P5_006.jpg
3827,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/N/P3_007.jpg
1597,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P1_003.jpg
3386,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/W/P2_006.jpg
1600,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P5_008.jpg
979,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/A/P3_005.jpg
3500,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P3_004.jpg
2391,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Y/P2_001.jpg
961,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/A/P5_007.jpg
3204,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/R/P5_004.jpg
550,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/O/P2_001.jpg
2814,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/B/P4_002.jpg
3454,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/U/P4_002.jpg
3321,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P5_007.jpg
357,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/M/P1_003.jpg
2609,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/N/P4_007.jpg
929,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/L/P4_007.jpg
3167,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Z/P5_001.jpg
3812,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/N/P5_006.jpg
2068,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P2_004.jpg
1155,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/V/P1_005.jpg
171,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/P/P4_005.jpg
3485,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P5_003.jpg
2657,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/O/P3_007.jpg
1476,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P1_004.jpg
1110,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P2_002.jpg
836,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/I/P1_004.jpg
4155,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/B/P2_007.jpg
500,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P3_004.jpg
